company,job_id,title,location,url
Citadel,us-physical-gas-specialist,US Physical Gas Specialist,"Greenwich, Houston",https://www.citadel.com/careers/details/us-physical-gas-specialist/
Citadel,trader-fixed-income-macro-intern-us,Trader: Fixed Income & Macro – Intern (US),"Greenwich, Miami, New York",https://www.citadel.com/careers/details/trader-fixed-income-macro-intern-us/
Citadel,trader-power-renewables-trader-flexpower-a-citadel-company-university-graduate-emea,Trader: Power & Renewables Trader – FlexPower (a Citadel company)  – University Graduate (EMEA),Hamburg,https://www.citadel.com/careers/details/trader-power-renewables-trader-flexpower-a-citadel-company-university-graduate-emea/
Citadel,software-engineer-intern-europe,Software Engineer – Intern (Europe),London,https://www.citadel.com/careers/details/software-engineer-intern-europe/
Citadel,software-engineer-university-graduate-us,Software Engineer – University Graduate (US),"Greenwich, Houston, Miami, New York",https://www.citadel.com/careers/details/software-engineer-university-graduate-us/
Citadel,software-engineer-intern-us,Software Engineer – Intern (US),"Greenwich, Houston, Miami, New York",https://www.citadel.com/careers/details/software-engineer-intern-us/
Citadel,quantitative-researcher-phd-graduate-asia,Quantitative Researcher – PhD Graduate (Asia),"Hong Kong, Singapore",https://www.citadel.com/careers/details/quantitative-researcher-phd-graduate-asia/
Citadel,software-engineer,Software Engineer,"Greenwich, Houston, London, New York, Singapore",https://www.citadel.com/careers/details/software-engineer/
Citadel,site-reliability-engineer,Site Reliability Engineer,"Hong Kong, London, New York, Singapore",https://www.citadel.com/careers/details/site-reliability-engineer/
Citadel,quantitative-researcher-phd-intern-us,Quantitative Researcher – PhD Intern (US),"Greenwich, Houston, Miami, New York",https://www.citadel.com/careers/details/quantitative-researcher-phd-intern-us/
Citadel,quantitative-researcher-phd-graduate-us,Quantitative Researcher – PhD Graduate (US),"Greenwich, Houston, Miami, New York",https://www.citadel.com/careers/details/quantitative-researcher-phd-graduate-us/
Citadel,quantitative-researcher-phd-intern-asia,Quantitative Researcher – PhD Intern (Asia),"Hong Kong, Singapore",https://www.citadel.com/careers/details/quantitative-researcher-phd-intern-asia/
Citadel,sector-data-analyst-intern-asia,Sector Data Analyst – Intern (Asia),"Hong Kong, Singapore",https://www.citadel.com/careers/details/sector-data-analyst-intern-asia/
